,species,huc8,day,month,date,decimalLatitude,decimalLongitude,status
794,molitrix,7110009,8,8,2011-8-8,38.95227,-90.44657,established
795,molitrix,7110009,9,10,2008-10-9,38.88428,-90.2127,established
796,molitrix,7110009,9,10,2008-10-9,38.87465,-90.20559,established
797,molitrix,7110009,3,9,2009-9-3,38.95228,-90.44714,established
798,molitrix,7110009,6,9,2007-9-6,38.95096,-90.44835,established
799,molitrix,7130003,10,8,2001-8-10,40.0643,-90.3952,established
800,molitrix,7110009,10,9,2003-9-10,38.95052,-90.44894,established
801,molitrix,7110009,10,8,2004-8-10,38.95228,-90.44714,established
802,molitrix,7110009,6,9,2007-9-6,38.94878,-90.45189,established
803,molitrix,7110009,2,10,2008-10-2,38.89941,-90.22364,established
804,molitrix,7110009,24,7,2009-7-24,38.89855,-90.2254,established
805,molitrix,7110009,5,8,2010-8-5,38.87553,-90.18596,established
806,molitrix,7130003,29,8,2008-8-29,40.38759,-89.98521,established
807,molitrix,7130003,18,10,2011-10-18,40.45079,-89.93993,established
808,molitrix,7130003,12,8,2004-8-12,40.55188,-89.75053,established
809,molitrix,7130003,26,10,2011-10-26,40.45036,-89.94054,established
810,molitrix,7110009,31,8,2006-8-31,38.90112,-90.25758,established
811,molitrix,7110009,20,10,2008-10-20,38.89909,-90.22884,established
812,molitrix,7110009,13,7,2009-7-13,38.89831,-90.23405,established
813,molitrix,7110009,8,8,2011-8-8,38.95008,-90.44953,established
814,molitrix,7110009,11,8,2003-8-11,38.87418,-90.20445,established
815,molitrix,7130003,1,10,2009-10-1,40.46605,-89.92096,established
816,molitrix,7110009,5,8,2010-8-5,38.8713,-90.17863,established
817,molitrix,7130003,5,8,2010-8-5,40.46043,-89.91296,established
818,molitrix,7130003,22,9,2009-9-22,40.39281,-89.97849,established
819,molitrix,7130003,15,8,2005-8-15,40.55188,-89.75053,established
820,molitrix,7110009,24,7,2009-7-24,38.89813,-90.22657,established
821,molitrix,7110009,27,10,2010-10-27,38.86143,-90.16174,established
822,molitrix,7130003,20,9,2001-9-20,40.39415,-89.97784,established
823,molitrix,7130003,11,8,2005-8-11,40.39326,-89.97847,established
824,molitrix,7130003,19,9,2000-9-19,40.39635,-89.97598,established
825,molitrix,7130003,5,8,2004-8-5,40.32933,-90.04842,established
826,molitrix,7130003,6,9,2011-9-6,40.44988,-89.93938,established
827,molitrix,7130003,19,8,2010-8-19,40.15541,-90.18979,established
828,molitrix,7130003,7,9,2011-9-7,40.4463,-89.94014,established
829,molitrix,7110009,30,10,2007-10-30,38.89814,-90.22715,established
830,molitrix,7110009,18,8,2008-8-18,38.89832,-90.23463,established
831,molitrix,7110009,25,10,2010-10-25,38.90134,-90.24777,established
832,molitrix,7110009,11,7,2011-7-11,38.94173,-90.37772,established
833,molitrix,7130003,5,8,2004-8-5,40.02083,-90.42496,established
834,molitrix,7110009,8,8,2006-8-8,38.86673,-90.17593,established
835,molitrix,7110009,15,8,2007-8-15,38.86355,-90.15647,established
836,molitrix,7110009,22,9,2008-9-22,38.86728,-90.17995,established
837,molitrix,7130003,1,10,2009-10-1,40.43952,-89.93927,established
838,molitrix,7130003,24,8,2000-8-24,40.39764,-89.97356,established
839,molitrix,7130003,24,8,2000-8-24,40.39503,-89.97722,established
840,molitrix,7130003,16,8,2006-8-16,40.14559,-90.19313,established
841,molitrix,7110009,30,10,2007-10-30,38.89775,-90.22947,established
842,molitrix,7140105,12,6,2000-6-12,37.12961,-89.39922,established
843,molitrix,7140105,15,7,2001-7-15,37.13603,-89.40286,established
844,molitrix,7140105,7,8,2001-8-7,37.26291,-89.50222,established
845,molitrix,7140105,3,10,2000-10-3,37.33626,-89.42491,established
846,molitrix,7130003,12,9,2000-9-12,40.00214,-90.47604,established
847,molitrix,7130003,15,8,2005-8-15,40.00088,-90.48019,established
848,molitrix,7130003,2,10,2006-10-2,40.46362,-89.89748,established
849,molitrix,7130003,15,8,2007-8-15,40.40916,-89.96657,established
850,molitrix,7140105,25,9,2007-9-25,37.38641,-89.42987,established
851,molitrix,7130003,18,9,2006-9-18,40.0106,-90.45113,established
852,molitrix,7130003,9,10,2007-10-9,39.95892,-90.5186,established
853,molitrix,7130003,24,9,2007-9-24,40.60756,-89.65093,established
854,molitrix,7130003,11,7,2001-7-11,40.00049,-90.48312,established
855,molitrix,7130003,19,10,2004-10-19,39.99336,-90.5074,established
856,molitrix,7110009,25,10,2010-10-25,38.86923,-90.1862,established
857,molitrix,7110009,12,9,2000-9-12,38.87149,-90.18669,established
858,molitrix,7110009,24,7,2000-7-24,38.87002,-90.18156,established
859,molitrix,7110009,22,9,2008-9-22,38.86926,-90.16892,established
860,molitrix,7130011,20,8,2007-8-20,40.00117,-90.47314,established
861,molitrix,7110009,7,7,2008-7-7,38.86095,-90.16061,established
862,molitrix,7110009,4,8,2008-8-4,38.86919,-90.18448,established
863,molitrix,7110009,19,10,2009-10-19,38.87376,-90.18718,established
864,molitrix,7110009,4,8,2008-8-4,38.86674,-90.17651,established
865,molitrix,7110009,27,7,2004-7-27,38.87374,-90.18661,established
866,molitrix,7130003,13,8,2001-8-13,40.00457,-90.46365,established
867,molitrix,7130003,28,9,2004-9-28,40.5329,-89.82877,established
868,molitrix,7130003,16,8,2006-8-16,40.31352,-90.0644,established
869,molitrix,7110009,1,7,2004-7-1,38.87339,-90.19065,established
870,molitrix,7130003,9,8,2004-8-9,40.52567,-89.84446,established
871,molitrix,7110009,1,8,2007-8-1,38.8802,-90.19269,established
872,molitrix,7130003,12,10,2005-10-12,40.20496,-90.13488,established
873,molitrix,7110009,22,10,2007-10-22,38.8624,-90.58404,established
874,molitrix,7140105,6,7,2004-7-6,37.12826,-89.39929,established
875,molitrix,7110009,28,8,2000-8-28,38.88287,-90.20988,established
876,molitrix,7110009,6,7,2009-7-6,38.87316,-90.18086,established
877,molitrix,7130003,9,8,2004-8-9,40.50725,-89.87895,established
878,molitrix,7110009,7,7,2008-7-7,38.87268,-90.17973,established
879,molitrix,7140105,3,10,2001-10-3,37.24265,-89.52763,established
880,molitrix,7140105,27,6,2002-6-27,37.24265,-89.52763,established
881,molitrix,7140105,23,9,2002-9-23,37.24265,-89.52763,established
882,molitrix,7140105,4,10,2005-10-4,37.24265,-89.52763,established
883,molitrix,7140105,2,10,2007-10-2,37.24265,-89.52763,established
884,molitrix,7140105,17,7,2008-7-17,37.24265,-89.52763,established
885,molitrix,7140105,22,7,2008-7-22,37.24265,-89.52763,established
886,molitrix,7140105,5,8,2008-8-5,37.24265,-89.52763,established
887,molitrix,7140105,30,10,2008-10-30,37.24265,-89.52763,established
888,molitrix,7140105,29,6,2009-6-29,37.24265,-89.52763,established
889,molitrix,7140105,15,9,2009-9-15,37.24265,-89.52763,established
890,molitrix,7140105,13,10,2009-10-13,37.24265,-89.52763,established
891,molitrix,7140105,19,10,2009-10-19,37.24265,-89.52763,established
892,molitrix,7140105,29,7,2010-7-29,37.24265,-89.52763,established
893,molitrix,7140105,10,9,2010-9-10,37.24265,-89.52763,established
894,molitrix,7140105,21,10,2010-10-21,37.24265,-89.52763,established
895,molitrix,7140105,29,7,2011-7-29,37.24265,-89.52763,established
896,molitrix,7140105,30,8,2011-8-30,37.24265,-89.52763,established
897,molitrix,7130003,10,8,2009-8-10,40.21405,-90.13861,established
898,molitrix,7130003,11,10,2010-10-11,40.00212,-90.47546,established
899,molitrix,7110009,18,7,2011-7-18,38.95905,-90.42728,established
900,molitrix,7140105,8,8,2011-8-8,37.44495,-89.44404,established
901,molitrix,7130003,26,9,2011-9-26,40.57433,-89.65437,established
902,molitrix,7130003,13,10,2008-10-13,40.13882,-90.30608,established
903,molitrix,7130003,10,8,2010-8-10,40.09878,-90.38625,established
904,molitrix,7130003,11,10,2010-10-11,40.15271,-90.26444,established
905,molitrix,7130003,25,7,2011-7-25,40.19049,-90.15076,established
906,molitrix,7110009,14,7,2008-7-14,38.93319,-90.28057,established
907,molitrix,7130003,13,10,2008-10-13,40.01279,-90.4487,established
908,molitrix,7130003,11,10,2010-10-11,40.01659,-90.43684,established
909,molitrix,7110009,19,10,2010-10-19,38.87919,-90.61171,established
910,molitrix,7130003,5,10,2011-10-5,40.16061,-90.19955,established
911,molitrix,7130003,19,8,2009-8-19,40.60493,-89.65343,established
912,molitrix,7130003,21,9,2009-9-21,40.60711,-89.65096,established
913,molitrix,7130003,23,8,2010-8-23,40.61105,-89.64722,established
914,molitrix,7130003,24,8,2011-8-24,40.00003,-90.48256,established
915,molitrix,7110009,17,10,2011-10-17,38.91416,-90.66993,established
916,molitrix,7110009,22,8,2011-8-22,38.90402,-90.50653,established
917,molitrix,7140105,12,7,2010-7-12,37.3558,-89.43076,established
918,molitrix,7110009,7,9,2010-9-7,38.88166,-90.622,established
919,molitrix,7130003,16,8,2011-8-16,40.52307,-89.84812,established
920,molitrix,7130003,6,10,2009-10-6,40.30998,-90.0669,established
921,molitrix,7110009,12,10,2009-10-12,38.88273,-90.20412,established
922,molitrix,7110009,8,9,2009-9-8,38.95866,-90.45038,established
923,molitrix,7110009,25,7,2011-7-25,38.92393,-90.26997,established
924,molitrix,7110009,12,10,2009-10-12,38.90865,-90.23308,established
925,molitrix,7110009,25,8,2010-8-25,38.93005,-90.33952,established
926,molitrix,7130003,8,8,2011-8-8,40.26524,-90.09647,established
927,molitrix,7130003,7,7,2009-7-7,40.0691,-90.40849,established
928,molitrix,7130003,18,10,2010-10-18,40.42309,-89.94827,established
929,molitrix,7130003,3,8,2010-8-3,40.22899,-90.12329,established
930,molitrix,7130003,18,7,2011-7-18,40.31483,-90.06258,established
931,molitrix,7130003,8,8,2011-8-8,40.32006,-90.05588,established
932,molitrix,7130003,26,9,2011-9-26,40.57433,-89.65437,established
933,molitrix,7110009,7,9,2010-9-7,38.88166,-90.622,established
934,molitrix,7140105,21,6,2010-6-21,37.25674,-89.4918,established
935,molitrix,7140105,27,6,2000-6-27,37.49772,-89.49129,established
936,molitrix,7140105,25,6,2002-6-25,37.62816,-89.51379,established
937,molitrix,7140105,14,7,2003-7-14,37.17601,-89.44375,established
938,molitrix,7130003,17,6,2004-6-17,40.39204,-89.98324,established
939,molitrix,7130003,7,8,2007-8-7,40.58573,-89.65911,established
940,molitrix,7130003,24,9,2007-9-24,40.55125,-89.68149,established
941,molitrix,7130004,10,7,2008-7-10,40.55079,-89.72816,established
942,molitrix,7140105,15,7,2008-7-15,37.37144,-89.42663,established
943,molitrix,7110009,2,10,2008-10-2,38.92587,-90.25663,established
944,molitrix,7140105,13,7,2009-7-13,37.49019,-89.4956,established
945,molitrix,7130003,29,6,2010-6-29,40.53543,-89.82275,established
946,molitrix,7140105,13,7,2010-7-13,37.2274,-89.45992,established
947,molitrix,7130003,11,7,2011-7-11,40.62242,-89.63541,established
948,molitrix,7140105,15,6,2004-6-15,37.6012,-89.517,established
949,molitrix,7130003,17,6,2004-6-17,40.41684,-89.95031,established
950,molitrix,7110009,21,6,2004-6-21,38.91686,-90.29504,established
951,molitrix,7140105,5,8,2004-8-5,37.11364,-89.39267,established
952,molitrix,7110009,25,6,2007-6-25,38.88167,-90.5148,established
953,molitrix,7130003,2,7,2007-7-2,40.01789,-90.43445,established
954,molitrix,7130003,9,10,2007-10-9,40.15702,-90.20029,established
955,molitrix,7130003,18,8,2008-8-18,40.31615,-90.06134,established
956,molitrix,7130003,16,9,2008-9-16,40.58224,-89.64748,established
957,molitrix,7140105,28,10,2008-10-28,37.327,-89.43156,established
958,molitrix,7110009,16,6,2010-6-16,38.91677,-90.31061,established
959,molitrix,7110009,1,8,2002-8-1,38.87537,-90.19807,established
960,molitrix,7110009,7,8,2003-8-7,38.95098,-90.4495,established
961,molitrix,7130003,18,8,2003-8-18,40.17554,-90.16547,established
962,molitrix,7140105,15,6,2004-6-15,37.59763,-89.5183,established
963,molitrix,7140105,25,7,2007-7-25,37.60305,-89.51861,established
964,molitrix,7110009,11,10,2007-10-11,38.95142,-90.44891,established
965,molitrix,7140105,24,6,2009-6-24,37.36207,-89.41466,established
966,molitrix,7110009,16,6,2010-6-16,38.87371,-90.2039,established
967,molitrix,7130003,17,6,2010-6-17,40.13492,-90.29333,established
968,molitrix,7110009,21,6,2004-6-21,38.8698,-90.17236,established
969,molitrix,7110009,4,8,2004-8-4,38.87374,-90.18661,established
970,molitrix,7130003,20,9,2007-9-20,40.33285,-90.04532,established
971,molitrix,7140105,15,7,2008-7-15,37.26202,-89.50283,established
972,molitrix,7110009,22,9,2008-9-22,38.87136,-90.18094,established
973,molitrix,7110009,17,8,2009-8-17,38.87133,-90.17979,established
974,molitrix,7110009,16,6,2010-6-16,38.87223,-90.17975,established
975,molitrix,7140105,3,8,2010-8-3,37.25434,-89.48684,established
976,molitrix,7110009,5,8,2010-8-5,38.87418,-90.18601,established
977,molitrix,7110009,22,6,2011-6-22,38.87511,-90.18713,established
978,molitrix,7110009,15,8,2007-8-15,38.86669,-90.17421,established
979,molitrix,7110009,22,9,2008-9-22,38.87328,-90.18605,established
980,molitrix,7110009,6,7,2009-7-6,38.87467,-90.18772,established
981,molitrix,7110009,24,9,2009-9-24,38.87227,-90.18148,established
982,molitrix,7130003,17,6,2010-6-17,40.12667,-90.30656,established
983,molitrix,7110009,24,6,2010-6-24,38.8698,-90.17236,established
984,molitrix,7110009,27,10,2010-10-27,38.8698,-90.17236,established
985,molitrix,7130011,8,7,2008-7-8,39.99141,-90.50044,established
986,molitrix,7130003,3,8,2011-8-3,40.16295,-90.18478,established
987,molitrix,7130003,6,10,2003-10-6,40.44315,-89.94028,established
988,molitrix,7130003,7,7,2008-7-7,39.98801,-90.50993,established
989,molitrix,7130003,25,8,2003-8-25,40.06561,-90.39339,established
990,molitrix,7130003,7,10,2003-10-7,40.23865,-90.11348,established
991,molitrix,7130003,24,6,2008-6-24,40.45031,-89.92168,established
992,molitrix,7130003,16,9,2008-9-16,40.44957,-89.92761,established
993,molitrix,7130003,7,8,2003-8-7,40.47817,-89.90272,established
994,molitrix,7130003,14,8,2008-8-14,40.12293,-90.28148,established
995,molitrix,7130003,17,8,2009-8-17,40.46398,-89.91103,established
996,molitrix,7140105,27,6,2000-6-27,37.45218,-89.45952,established
997,molitrix,7140105,24,6,2002-6-24,37.57578,-89.52472,established
998,molitrix,7130003,9,10,2007-10-9,40.43379,-89.92715,established
999,molitrix,7140105,15,7,2008-7-15,37.31234,-89.51347,established
1000,molitrix,7110009,13,8,2008-8-13,38.92062,-90.24415,established
1001,molitrix,7140105,8,7,2009-7-8,37.18987,-89.45493,established
1002,molitrix,7140105,28,10,2009-10-28,37.23806,-89.45492,established
1003,molitrix,7130003,30,8,2010-8-30,40.4676,-89.89494,established
1004,molitrix,7130003,4,10,2010-10-4,40.41095,-89.9659,established
1005,molitrix,7110009,22,6,2011-6-22,38.87537,-90.16061,established
1006,molitrix,7130003,11,7,2011-7-11,40.58207,-89.65693,established
1007,molitrix,7130003,19,6,2008-6-19,40.39334,-89.98141,established
1008,molitrix,7130003,20,10,2008-10-20,40.38833,-89.99636,established
1009,molitrix,7130003,17,9,2007-9-17,40.12449,-90.3483,established
1010,molitrix,7130003,18,6,2008-6-18,40.3732,-90.03825,established
1011,molitrix,7130003,12,8,2008-8-12,40.554,-89.71442,established
1012,molitrix,7130003,9,10,2007-10-9,39.95363,-90.52406,established
1013,molitrix,7130003,1,7,2008-7-1,40.15233,-90.24861,established
1014,molitrix,7130003,24,7,2000-7-24,40.17465,-90.1661,established
1015,molitrix,7130003,11,8,2008-8-11,40.57565,-89.65311,established
1016,molitrix,7130003,27,8,2003-8-27,40.1519,-90.26859,established
1017,molitrix,7130003,1,10,2007-10-1,40.31172,-90.06448,established
1018,molitrix,7130003,1,7,2010-7-1,40.31261,-90.06385,established
1019,molitrix,7130003,25,6,2001-6-25,40.31226,-90.06799,established
1020,molitrix,7130003,4,8,2003-8-4,40.40442,-89.97444,established
1021,molitrix,7130003,23,6,2004-6-23,40.22381,-90.13232,established
1022,molitrix,7140105,5,8,2004-8-5,37.22627,-89.4673,established
1023,molitrix,7140105,8,7,2009-7-8,37.18599,-89.46073,established
1024,molitrix,7130003,28,6,2010-6-28,40.6206,-89.63492,established
1025,molitrix,7140105,20,6,2011-6-20,37.1901,-89.46279,established
1026,molitrix,7130003,13,7,2011-7-13,40.52941,-89.83307,established
1027,molitrix,7140105,29,6,2004-6-29,37.11328,-89.3955,established
1028,molitrix,7130003,3,8,2006-8-3,40.26398,-90.10005,established
1029,molitrix,7130003,20,9,2007-9-20,40.30375,-90.06953,established
1030,molitrix,7140105,16,10,2007-10-16,37.05271,-89.38882,established
1031,molitrix,7130003,20,10,2008-10-20,40.14756,-90.21887,established
1032,molitrix,7140105,29,9,2009-9-29,37.07406,-89.37994,established
1033,molitrix,7110009,22,9,2010-9-22,38.89479,-90.64751,established
1034,molitrix,7130003,24,7,2000-7-24,40.317,-90.05954,established
1035,molitrix,7130003,1,10,2007-10-1,40.27309,-90.08614,established
1036,molitrix,7110009,15,10,2007-10-15,38.8994,-90.22306,established
1037,molitrix,7130003,6,8,2008-8-6,40.15158,-90.27388,established
1038,molitrix,7130003,13,10,2008-10-13,40.12803,-90.34582,established
1039,molitrix,7140105,1,7,2010-7-1,37.1449,-89.41313,established
1040,molitrix,7140105,5,7,2011-7-5,37.60478,-89.51627,established
1041,molitrix,7140105,25,6,2002-6-25,37.60138,-89.51481,established
1042,molitrix,7140105,2,8,2004-8-2,37.60168,-89.51811,established
1043,molitrix,7130003,21,8,2006-8-21,39.98983,-90.51104,established
1044,molitrix,7130003,1,10,2007-10-1,40.23877,-90.11817,established
1045,molitrix,7130003,6,8,2008-8-6,40.00211,-90.47487,established
1046,molitrix,7110009,2,10,2008-10-2,38.92955,-90.29859,established
1047,molitrix,7110009,13,7,2009-7-13,38.89973,-90.23689,established
1048,molitrix,7140105,1,7,2010-7-1,37.14352,-89.41207,established
1049,molitrix,7140105,28,8,2000-8-28,37.60571,-89.51736,established
1050,molitrix,7140105,6,7,2004-7-6,37.12954,-89.39698,established
1051,molitrix,7110009,1,8,2007-8-1,38.90224,-90.24774,established
1052,molitrix,7140105,15,7,2008-7-15,37.26381,-89.50218,established
1053,molitrix,7130003,6,8,2008-8-6,40.00085,-90.47901,established
1054,molitrix,7130003,15,6,2010-6-15,40.18275,-90.16576,established
1055,molitrix,7140105,15,6,2010-6-15,37.61018,-89.51601,established
1056,molitrix,7140105,10,8,2010-8-10,37.1434,-89.40813,established
1057,molitrix,7130003,11,8,2003-8-11,40.55379,-89.72269,established
1058,molitrix,7140105,15,6,2004-6-15,37.61281,-89.51363,established
1059,molitrix,7140105,28,6,2007-6-28,37.1287,-89.3987,established
1060,molitrix,7110009,1,8,2007-8-1,38.90026,-90.24033,established
1061,molitrix,7130003,18,6,2008-6-18,40.20186,-90.13736,established
1062,molitrix,7110009,8,7,2008-7-8,38.8988,-90.23577,established
1063,molitrix,7140105,21,6,2010-6-21,37.28228,-89.51768,established
1064,molitrix,7140105,28,8,2000-8-28,37.60796,-89.51725,established
1065,molitrix,7140105,24,6,2002-6-24,37.25614,-89.49007,established
1066,molitrix,7130003,18,8,2003-8-18,40.19879,-90.14043,established
1067,molitrix,7110009,15,6,2004-6-15,38.94121,-90.37486,established
1068,molitrix,7110009,2,8,2004-8-2,38.91371,-90.29515,established
1069,molitrix,7130003,8,7,2008-7-8,40.16084,-90.19074,established
1070,molitrix,7110004,15,6,2010-6-15,39.0002,-90.69251,established
1071,molitrix,7140105,21,6,2010-6-21,37.26291,-89.50222,established
1072,molitrix,7140105,12,6,2000-6-12,37.15876,-89.42429,established
1073,molitrix,7130003,2,8,2000-8-2,40.16133,-90.19248,established
1074,molitrix,7110009,25,9,2000-9-25,38.86939,-90.1741,established
1075,molitrix,7130003,20,6,2001-6-20,40.41251,-89.9399,established
1076,molitrix,7130003,23,8,2001-8-23,40.05121,-90.41386,established
1077,molitrix,7140105,30,9,2005-9-30,37.05777,-89.3807,established
1078,molitrix,7140105,8,9,2008-9-8,37.05993,-89.3798,established
1079,molitrix,7140105,14,9,2007-9-14,37.09634,-89.38638,established
1080,molitrix,7140105,30,10,2001-10-30,37.09635,-89.38507,established
1081,molitrix,7140105,25,10,2010-10-25,37.12201,-89.41119,established
1082,molitrix,7140105,23,10,2008-10-23,37.17078,-89.44971,established
1083,molitrix,7140105,14,7,2003-7-14,37.17628,-89.44738,established
1084,molitrix,7140105,25,9,2009-9-25,37.17588,-89.45506,established
1085,molitrix,7140105,22,8,2005-8-22,37.19855,-89.45963,established
1086,molitrix,7140105,14,9,2007-9-14,37.19855,-89.45963,established
1087,molitrix,7140105,23,10,2008-10-23,37.21195,-89.47065,established
1088,molitrix,7140105,5,8,2004-8-5,37.22408,-89.46699,established
1089,molitrix,7140105,13,9,2007-9-13,37.22408,-89.46699,established
1090,molitrix,7140105,28,10,2011-10-28,37.24617,-89.4921,established
1091,molitrix,7140105,29,10,2010-10-29,37.30169,-89.51116,established
1092,molitrix,7140105,30,10,2008-10-30,37.32722,-89.48148,established
1093,molitrix,7140105,30,10,2003-10-30,37.37628,-89.42478,established
1094,molitrix,7140105,30,10,2007-10-30,37.41248,-89.42561,established
1095,molitrix,7140105,23,7,2004-7-23,37.42278,-89.42918,established
1096,molitrix,7140105,21,8,2009-8-21,37.4459,-89.4538,established
1097,molitrix,7140105,31,7,2009-7-31,37.47715,-89.47865,established
1098,molitrix,7140105,13,9,2006-9-13,37.56271,-89.51907,established
1099,molitrix,7140105,29,10,2010-10-29,37.49303,-89.48948,established
1100,molitrix,7140105,13,9,2006-9-13,37.49631,-89.49864,established
1101,molitrix,7140105,28,6,2007-6-28,37.49631,-89.49864,established
1102,molitrix,7140105,9,7,2008-7-9,37.49631,-89.49864,established
1103,molitrix,7140105,28,7,2008-7-28,37.49631,-89.49864,established
1104,molitrix,7140105,15,8,2008-8-15,37.49631,-89.49864,established
1105,molitrix,7140105,13,7,2009-7-13,37.49631,-89.49864,established
1106,molitrix,7140105,15,6,2010-6-15,37.49631,-89.49864,established
1107,molitrix,7140105,24,8,2010-8-24,37.49631,-89.49864,established
1108,molitrix,7140105,6,7,2011-7-6,37.49631,-89.49864,established
1109,molitrix,7140105,14,9,2009-9-14,37.49636,-89.4917,established
1110,molitrix,7140105,24,10,2011-10-24,37.50354,-89.50096,established
1111,molitrix,7140105,4,8,2005-8-4,37.52052,-89.50393,established
1112,molitrix,7110009,23,9,1999-9-23,38.95809,-90.45506,established
1113,molitrix,7110009,25,10,2006-10-25,38.95809,-90.45506,established
1114,molitrix,7110009,18,9,2007-9-18,38.95809,-90.45506,established
1115,molitrix,7110009,19,8,2008-8-19,38.95809,-90.45506,established
1116,molitrix,7110009,29,10,2010-10-29,38.95809,-90.45506,established
1117,molitrix,7110009,3,9,2004-9-3,38.95609,-90.45992,established
1118,molitrix,7110009,24,9,2004-9-24,38.95609,-90.45992,established
1119,molitrix,7110009,4,10,2005-10-4,38.95609,-90.45992,established
1120,molitrix,7110009,6,9,2007-9-6,38.95609,-90.45992,established
1121,molitrix,7110009,21,7,2009-7-21,38.95609,-90.45992,established
1122,molitrix,7110009,26,10,2009-10-26,38.95609,-90.45992,established
1123,molitrix,7110009,31,8,2010-8-31,38.95609,-90.45992,established
1124,molitrix,7110009,29,10,2010-10-29,38.95609,-90.45992,established
1125,molitrix,7110009,21,7,2011-7-21,38.95609,-90.45992,established
1126,molitrix,7110009,12,8,2011-8-12,38.95609,-90.45992,established
1127,molitrix,7110009,21,6,2007-6-21,38.89497,-90.51588,established
1128,molitrix,7110009,24,8,2007-8-24,38.89497,-90.51588,established
1129,molitrix,7110009,30,9,2008-9-30,38.89497,-90.51588,established
1130,molitrix,7110009,9,9,2009-9-9,38.89497,-90.51588,established
1131,molitrix,7110009,29,9,2009-9-29,38.89497,-90.51588,established
1132,molitrix,7110009,9,7,2009-7-9,38.86794,-90.54323,established
1133,molitrix,7110009,22,7,2011-7-22,38.86794,-90.54323,established
1134,molitrix,7110009,12,9,2003-9-12,38.8676,-90.54601,established
1135,molitrix,7110009,11,8,2011-8-11,38.8676,-90.54601,established
1136,molitrix,7110009,23,10,2007-10-23,38.89178,-90.62406,established
1137,molitrix,7110009,10,9,2008-9-10,38.89178,-90.62406,established
1138,molitrix,7110009,7,9,2010-9-7,38.89178,-90.62406,established
1139,molitrix,7110009,13,9,2005-9-13,38.89464,-90.62695,established
1140,molitrix,7110009,31,10,2007-10-31,38.89464,-90.62695,established
1141,molitrix,7110009,28,10,2008-10-28,38.89464,-90.62695,established
1142,molitrix,7110009,21,7,2009-7-21,38.89464,-90.62695,established
1143,molitrix,7110009,28,9,2009-9-28,38.89464,-90.62695,established
1144,molitrix,7110009,10,9,2008-9-10,38.91341,-90.65617,established
1145,molitrix,7110004,7,7,1999-7-7,39.00283,-90.68299,established
1146,molitrix,7110004,18,10,2001-10-18,39.00283,-90.68299,established
1147,molitrix,7110004,30,10,2001-10-30,39.00283,-90.68299,established
1148,molitrix,7130003,24,7,2000-7-24,40.20914,-90.13889,established
1149,molitrix,7130003,26,7,2000-7-26,40.20914,-90.13889,established
1150,molitrix,7130003,3,8,2000-8-3,40.20914,-90.13889,established
1151,molitrix,7130003,12,10,2000-10-12,40.20914,-90.13889,established
1152,molitrix,7130003,17,10,2000-10-17,40.20914,-90.13889,established
1153,molitrix,7130011,19,10,2000-10-19,39.93798,-90.53178,established
1154,molitrix,7130003,25,6,2001-6-25,40.20914,-90.13889,established
1155,molitrix,7130003,5,7,2001-7-5,40.20914,-90.13889,established
1156,molitrix,7130003,18,7,2001-7-18,40.20914,-90.13889,established
1157,molitrix,7130003,25,7,2001-7-25,40.20914,-90.13889,established
1158,molitrix,7130003,6,8,2001-8-6,40.20914,-90.13889,established
1159,molitrix,7130003,15,8,2001-8-15,40.20914,-90.13889,established
1160,molitrix,7130003,6,9,2001-9-6,40.20914,-90.13889,established
1161,molitrix,7130003,23,10,2001-10-23,40.20914,-90.13889,established
1162,molitrix,7130003,1,8,2002-8-1,40.20914,-90.13889,established
1163,molitrix,7130003,17,9,2002-9-17,40.20914,-90.13889,established
1164,molitrix,7130003,23,10,2002-10-23,40.20914,-90.13889,established
1165,molitrix,7130003,28,7,2003-7-28,40.20914,-90.13889,established
1166,molitrix,7130003,18,8,2003-8-18,40.20914,-90.13889,established
1167,molitrix,7130003,3,9,2003-9-3,40.20914,-90.13889,established
1168,molitrix,7130003,30,9,2003-9-30,40.20914,-90.13889,established
1169,molitrix,7130003,9,10,2003-10-9,40.20914,-90.13889,established
1170,molitrix,7130003,3,8,2004-8-3,40.20914,-90.13889,established
1171,molitrix,7130003,3,9,2004-9-3,40.20914,-90.13889,established
1172,molitrix,7130003,21,9,2004-9-21,40.20914,-90.13889,established
1173,molitrix,7130003,13,10,2004-10-13,40.20914,-90.13889,established
1174,molitrix,7130003,3,8,2005-8-3,40.20914,-90.13889,established
1175,molitrix,7130003,15,8,2005-8-15,40.20914,-90.13889,established
1176,molitrix,7130003,21,9,2005-9-21,40.20914,-90.13889,established
1177,molitrix,7130003,21,10,2005-10-21,40.20914,-90.13889,established
1178,molitrix,7130003,2,8,2006-8-2,40.20914,-90.13889,established
1179,molitrix,7130003,16,8,2006-8-16,40.20914,-90.13889,established
1180,molitrix,7130003,23,8,2006-8-23,40.20914,-90.13889,established
1181,molitrix,7130003,6,10,2006-10-6,40.20914,-90.13889,established
1182,molitrix,7130003,17,10,2006-10-17,40.20914,-90.13889,established
1183,molitrix,7130003,26,10,2006-10-26,40.20914,-90.13889,established
1184,molitrix,7130003,15,6,2007-6-15,40.20914,-90.13889,established
1185,molitrix,7130003,10,7,2007-7-10,40.20914,-90.13889,established
1186,molitrix,7130003,8,8,2007-8-8,40.20914,-90.13889,established
